task,model,stimulus_group,stimulus_index,legacy_pnum,few_shot,seed,temperature,do_sample,score
word_in_context,flan-t5-large,social_comparison,1,0,False,44,0.0,False,0.56
word_in_context,flan-t5-large,social_comparison,2,0,False,42,0.0,False,0.49
word_in_context,flan-t5-large,social_comparison,2,0,False,43,0.0,False,0.49
word_in_context,flan-t5-large,social_comparison,2,0,False,44,0.0,False,0.49
active_to_passive,flan-t5-large,social_comparison,1,0,False,42,0.0,False,0.03
active_to_passive,flan-t5-large,social_comparison,1,0,False,43,0.0,False,0.03
active_to_passive,flan-t5-large,social_comparison,1,0,False,44,0.0,False,0.03
active_to_passive,flan-t5-large,social_comparison,2,0,False,42,0.0,False,0.04
active_to_passive,flan-t5-large,social_comparison,2,0,False,43,0.0,False,0.04
active_to_passive,flan-t5-large,social_comparison,2,0,False,44,0.0,False,0.04
antonyms,flan-t5-large,social_comparison,1,0,False,42,0.0,False,0.56
antonyms,flan-t5-large,social_comparison,1,0,False,43,0.0,False,0.56
antonyms,flan-t5-large,social_comparison,1,0,False,44,0.0,False,0.56
antonyms,flan-t5-large,social_comparison,2,0,False,42,0.0,False,0.54
antonyms,flan-t5-large,social_comparison,2,0,False,43,0.0,False,0.54
antonyms,flan-t5-large,social_comparison,2,0,False,44,0.0,False,0.54
cause_and_effect,flan-t5-large,social_comparison,1,0,False,42,0.0,False,0.6
cause_and_effect,flan-t5-large,social_comparison,1,0,False,43,0.0,False,0.6
cause_and_effect,flan-t5-large,social_comparison,1,0,False,44,0.0,False,0.52
cause_and_effect,flan-t5-large,social_comparison,2,0,False,42,0.0,False,0.64
cause_and_effect,flan-t5-large,social_comparison,2,0,False,43,0.0,False,0.72
cause_and_effect,flan-t5-large,social_comparison,2,0,False,44,0.0,False,0.72
common_concept,flan-t5-large,social_comparison,1,0,False,42,0.0,False,0.0
common_concept,flan-t5-large,social_comparison,1,0,False,43,0.0,False,0.0
common_concept,flan-t5-large,social_comparison,1,0,False,44,0.0,False,0.0
common_concept,flan-t5-large,social_comparison,2,0,False,42,0.0,False,0.0
common_concept,flan-t5-large,social_comparison,2,0,False,43,0.0,False,0.0
common_concept,flan-t5-large,social_comparison,2,0,False,44,0.0,False,0.0
diff,flan-t5-large,social_comparison,1,0,False,42,0.0,False,0.04
diff,flan-t5-large,social_comparison,1,0,False,43,0.0,False,0.04
diff,flan-t5-large,social_comparison,1,0,False,44,0.0,False,0.04
diff,flan-t5-large,social_comparison,2,0,False,42,0.0,False,0.04
diff,flan-t5-large,social_comparison,2,0,False,43,0.0,False,0.04
diff,flan-t5-large,social_comparison,2,0,False,44,0.0,False,0.04
first_word_letter,flan-t5-large,social_comparison,1,0,False,42,0.0,False,1.0
first_word_letter,flan-t5-large,social_comparison,1,0,False,43,0.0,False,1.0
first_word_letter,flan-t5-large,social_comparison,1,0,False,44,0.0,False,1.0
first_word_letter,flan-t5-large,social_comparison,2,0,False,42,0.0,False,1.0
first_word_letter,flan-t5-large,social_comparison,2,0,False,43,0.0,False,1.0
first_word_letter,flan-t5-large,social_comparison,2,0,False,44,0.0,False,1.0
informal_to_formal,flan-t5-large,social_comparison,1,0,False,42,0.0,False,0.43736670736670735
informal_to_formal,flan-t5-large,social_comparison,1,0,False,43,0.0,False,0.4373667073667074
informal_to_formal,flan-t5-large,social_comparison,1,0,False,44,0.0,False,0.4373667073667073
informal_to_formal,flan-t5-large,social_comparison,2,0,False,42,0.0,False,0.43366300366300364
informal_to_formal,flan-t5-large,social_comparison,2,0,False,43,0.0,False,0.4336630036630037
informal_to_formal,flan-t5-large,social_comparison,2,0,False,44,0.0,False,0.4336630036630036
larger_animal,flan-t5-large,social_comparison,1,0,False,42,0.0,False,0.67
larger_animal,flan-t5-large,social_comparison,1,0,False,43,0.0,False,0.67
larger_animal,flan-t5-large,social_comparison,1,0,False,44,0.0,False,0.67
larger_animal,flan-t5-large,social_comparison,2,0,False,42,0.0,False,0.63
larger_animal,flan-t5-large,social_comparison,2,0,False,43,0.0,False,0.63
larger_animal,flan-t5-large,social_comparison,2,0,False,44,0.0,False,0.63
letters_list,flan-t5-large,social_comparison,1,0,False,42,0.0,False,0.0
letters_list,flan-t5-large,social_comparison,1,0,False,43,0.0,False,0.0
letters_list,flan-t5-large,social_comparison,1,0,False,44,0.0,False,0.0
letters_list,flan-t5-large,social_comparison,2,0,False,42,0.0,False,0.0
letters_list,flan-t5-large,social_comparison,2,0,False,43,0.0,False,0.0
letters_list,flan-t5-large,social_comparison,2,0,False,44,0.0,False,0.0
negation,flan-t5-large,social_comparison,1,0,False,42,0.0,False,0.01
negation,flan-t5-large,social_comparison,1,0,False,43,0.0,False,0.01
negation,flan-t5-large,social_comparison,1,0,False,44,0.0,False,0.01
negation,flan-t5-large,social_comparison,2,0,False,42,0.0,False,0.05
negation,flan-t5-large,social_comparison,2,0,False,43,0.0,False,0.05
negation,flan-t5-large,social_comparison,2,0,False,44,0.0,False,0.05
num_to_verbal,flan-t5-large,social_comparison,1,0,False,42,0.0,False,0.0
num_to_verbal,flan-t5-large,social_comparison,1,0,False,43,0.0,False,0.0
num_to_verbal,flan-t5-large,social_comparison,1,0,False,44,0.0,False,0.0
num_to_verbal,flan-t5-large,social_comparison,2,0,False,42,0.0,False,0.0
num_to_verbal,flan-t5-large,social_comparison,2,0,False,43,0.0,False,0.0
num_to_verbal,flan-t5-large,social_comparison,2,0,False,44,0.0,False,0.0
orthography_starts_with,flan-t5-large,social_comparison,1,0,False,42,0.0,False,0.07
orthography_starts_with,flan-t5-large,social_comparison,1,0,False,43,0.0,False,0.07
orthography_starts_with,flan-t5-large,social_comparison,1,0,False,44,0.0,False,0.07
orthography_starts_with,flan-t5-large,social_comparison,2,0,False,42,0.0,False,0.11
orthography_starts_with,flan-t5-large,social_comparison,2,0,False,43,0.0,False,0.11
orthography_starts_with,flan-t5-large,social_comparison,2,0,False,44,0.0,False,0.11
rhymes,flan-t5-large,social_comparison,1,0,False,42,0.0,False,0.21
rhymes,flan-t5-large,social_comparison,1,0,False,43,0.0,False,0.21
rhymes,flan-t5-large,social_comparison,1,0,False,44,0.0,False,0.21
rhymes,flan-t5-large,social_comparison,2,0,False,42,0.0,False,0.16
rhymes,flan-t5-large,social_comparison,2,0,False,43,0.0,False,0.16
rhymes,flan-t5-large,social_comparison,2,0,False,44,0.0,False,0.16
second_word_letter,flan-t5-large,social_comparison,1,0,False,42,0.0,False,0.96
second_word_letter,flan-t5-large,social_comparison,1,0,False,43,0.0,False,0.96
second_word_letter,flan-t5-large,social_comparison,1,0,False,44,0.0,False,0.96
second_word_letter,flan-t5-large,social_comparison,2,0,False,42,0.0,False,1.0
second_word_letter,flan-t5-large,social_comparison,2,0,False,43,0.0,False,1.0
second_word_letter,flan-t5-large,social_comparison,2,0,False,44,0.0,False,1.0
sentence_similarity,flan-t5-large,social_comparison,1,0,False,42,0.0,False,0.57
sentence_similarity,flan-t5-large,social_comparison,1,0,False,43,0.0,False,0.57
sentence_similarity,flan-t5-large,social_comparison,1,0,False,44,0.0,False,0.57
sentence_similarity,flan-t5-large,social_comparison,2,0,False,42,0.0,False,0.56
sentence_similarity,flan-t5-large,social_comparison,2,0,False,43,0.0,False,0.56
sentence_similarity,flan-t5-large,social_comparison,2,0,False,44,0.0,False,0.56
sentiment,flan-t5-large,social_comparison,1,0,False,42,0.0,False,0.93
sentiment,flan-t5-large,social_comparison,1,0,False,43,0.0,False,0.93
sentiment,flan-t5-large,social_comparison,1,0,False,44,0.0,False,0.93
sentiment,flan-t5-large,social_comparison,2,0,False,42,0.0,False,0.93
sentiment,flan-t5-large,social_comparison,2,0,False,43,0.0,False,0.93
sentiment,flan-t5-large,social_comparison,2,0,False,44,0.0,False,0.93
singular_to_plural,flan-t5-large,social_comparison,1,0,False,42,0.0,False,0.04
singular_to_plural,flan-t5-large,social_comparison,1,0,False,43,0.0,False,0.04
singular_to_plural,flan-t5-large,social_comparison,1,0,False,44,0.0,False,0.04
singular_to_plural,flan-t5-large,social_comparison,2,0,False,42,0.0,False,0.25
singular_to_plural,flan-t5-large,social_comparison,2,0,False,43,0.0,False,0.25
singular_to_plural,flan-t5-large,social_comparison,2,0,False,44,0.0,False,0.25
sum,flan-t5-large,social_comparison,1,0,False,42,0.0,False,0.02
sum,flan-t5-large,social_comparison,1,0,False,43,0.0,False,0.02
sum,flan-t5-large,social_comparison,1,0,False,44,0.0,False,0.02
sum,flan-t5-large,social_comparison,2,0,False,42,0.0,False,0.02
sum,flan-t5-large,social_comparison,2,0,False,43,0.0,False,0.02
sum,flan-t5-large,social_comparison,2,0,False,44,0.0,False,0.02
synonyms,flan-t5-large,social_comparison,1,0,False,42,0.0,False,0.04
synonyms,flan-t5-large,social_comparison,1,0,False,43,0.0,False,0.04
synonyms,flan-t5-large,social_comparison,1,0,False,44,0.0,False,0.04
synonyms,flan-t5-large,social_comparison,2,0,False,42,0.0,False,0.05
synonyms,flan-t5-large,social_comparison,2,0,False,43,0.0,False,0.05
synonyms,flan-t5-large,social_comparison,2,0,False,44,0.0,False,0.05
taxonomy_animal,flan-t5-large,social_comparison,1,0,False,42,0.0,False,0.13
taxonomy_animal,flan-t5-large,social_comparison,1,0,False,43,0.0,False,0.13
taxonomy_animal,flan-t5-large,social_comparison,1,0,False,44,0.0,False,0.13
taxonomy_animal,flan-t5-large,social_comparison,2,0,False,42,0.0,False,0.11
taxonomy_animal,flan-t5-large,social_comparison,2,0,False,43,0.0,False,0.11
taxonomy_animal,flan-t5-large,social_comparison,2,0,False,44,0.0,False,0.11
translation_en-es,flan-t5-large,social_comparison,1,0,False,42,0.0,False,0.31
translation_en-es,flan-t5-large,social_comparison,1,0,False,43,0.0,False,0.31
translation_en-es,flan-t5-large,social_comparison,1,0,False,44,0.0,False,0.31
translation_en-es,flan-t5-large,social_comparison,2,0,False,42,0.0,False,0.32
translation_en-es,flan-t5-large,social_comparison,2,0,False,43,0.0,False,0.32
translation_en-es,flan-t5-large,social_comparison,2,0,False,44,0.0,False,0.32
translation_en-fr,flan-t5-large,social_comparison,1,0,False,42,0.0,False,0.34
translation_en-fr,flan-t5-large,social_comparison,1,0,False,43,0.0,False,0.34
translation_en-fr,flan-t5-large,social_comparison,1,0,False,44,0.0,False,0.34
translation_en-fr,flan-t5-large,social_comparison,2,0,False,42,0.0,False,0.35
translation_en-fr,flan-t5-large,social_comparison,2,0,False,43,0.0,False,0.35
translation_en-fr,flan-t5-large,social_comparison,2,0,False,44,0.0,False,0.35
word_in_context,flan-t5-large,social_comparison,1,0,False,42,0.0,False,0.56
word_in_context,flan-t5-large,social_comparison,1,0,False,43,0.0,False,0.56
word_in_context,flan-t5-large,social_comparison,1,0,False,44,0.0,False,0.56
word_in_context,flan-t5-large,social_comparison,2,0,False,42,0.0,False,0.49
word_in_context,flan-t5-large,social_comparison,2,0,False,43,0.0,False,0.49
word_in_context,flan-t5-large,social_comparison,2,0,False,44,0.0,False,0.49
translation_en-de,flan-t5-large,social_comparison,1,0,False,42,0.0,False,0.18
translation_en-de,flan-t5-large,social_comparison,1,0,False,43,0.0,False,0.18
translation_en-de,flan-t5-large,social_comparison,1,0,False,44,0.0,False,0.18
translation_en-de,flan-t5-large,social_comparison,2,0,False,42,0.0,False,0.17
translation_en-de,flan-t5-large,social_comparison,2,0,False,43,0.0,False,0.17
translation_en-de,flan-t5-large,social_comparison,2,0,False,44,0.0,False,0.17
