task,model,stimulus_group,stimulus_index,legacy_pnum,few_shot,seed,temperature,do_sample,score
letters_list,flan-t5-large,competence_threat,2,0,False,42,0.0,False,0.0
letters_list,flan-t5-large,competence_threat,2,0,False,43,0.0,False,0.0
letters_list,flan-t5-large,competence_threat,2,0,False,44,0.0,False,0.0
negation,flan-t5-large,competence_threat,1,0,False,42,0.0,False,0.0
negation,flan-t5-large,competence_threat,1,0,False,43,0.0,False,0.0
negation,flan-t5-large,competence_threat,1,0,False,44,0.0,False,0.0
negation,flan-t5-large,competence_threat,2,0,False,42,0.0,False,0.01
negation,flan-t5-large,competence_threat,2,0,False,43,0.0,False,0.01
negation,flan-t5-large,competence_threat,2,0,False,44,0.0,False,0.01
num_to_verbal,flan-t5-large,competence_threat,1,0,False,42,0.0,False,0.0
num_to_verbal,flan-t5-large,competence_threat,1,0,False,43,0.0,False,0.0
num_to_verbal,flan-t5-large,competence_threat,1,0,False,44,0.0,False,0.0
num_to_verbal,flan-t5-large,competence_threat,2,0,False,42,0.0,False,0.0
num_to_verbal,flan-t5-large,competence_threat,2,0,False,43,0.0,False,0.0
num_to_verbal,flan-t5-large,competence_threat,2,0,False,44,0.0,False,0.0
orthography_starts_with,flan-t5-large,competence_threat,1,0,False,42,0.0,False,0.18
orthography_starts_with,flan-t5-large,competence_threat,1,0,False,43,0.0,False,0.18
orthography_starts_with,flan-t5-large,competence_threat,1,0,False,44,0.0,False,0.18
orthography_starts_with,flan-t5-large,competence_threat,2,0,False,42,0.0,False,0.08
orthography_starts_with,flan-t5-large,competence_threat,2,0,False,43,0.0,False,0.08
orthography_starts_with,flan-t5-large,competence_threat,2,0,False,44,0.0,False,0.08
rhymes,flan-t5-large,competence_threat,1,0,False,42,0.0,False,0.13
rhymes,flan-t5-large,competence_threat,1,0,False,43,0.0,False,0.13
rhymes,flan-t5-large,competence_threat,1,0,False,44,0.0,False,0.13
rhymes,flan-t5-large,competence_threat,2,0,False,42,0.0,False,0.2
rhymes,flan-t5-large,competence_threat,2,0,False,43,0.0,False,0.2
rhymes,flan-t5-large,competence_threat,2,0,False,44,0.0,False,0.2
second_word_letter,flan-t5-large,competence_threat,1,0,False,42,0.0,False,0.89
second_word_letter,flan-t5-large,competence_threat,1,0,False,43,0.0,False,0.89
second_word_letter,flan-t5-large,competence_threat,1,0,False,44,0.0,False,0.89
second_word_letter,flan-t5-large,competence_threat,2,0,False,42,0.0,False,1.0
second_word_letter,flan-t5-large,competence_threat,2,0,False,43,0.0,False,1.0
second_word_letter,flan-t5-large,competence_threat,2,0,False,44,0.0,False,1.0
sentence_similarity,flan-t5-large,competence_threat,1,0,False,42,0.0,False,0.59
sentence_similarity,flan-t5-large,competence_threat,1,0,False,43,0.0,False,0.59
sentence_similarity,flan-t5-large,competence_threat,1,0,False,44,0.0,False,0.59
sentence_similarity,flan-t5-large,competence_threat,2,0,False,42,0.0,False,0.56
sentence_similarity,flan-t5-large,competence_threat,2,0,False,43,0.0,False,0.56
sentence_similarity,flan-t5-large,competence_threat,2,0,False,44,0.0,False,0.56
sentiment,flan-t5-large,competence_threat,1,0,False,42,0.0,False,0.93
sentiment,flan-t5-large,competence_threat,1,0,False,43,0.0,False,0.93
sentiment,flan-t5-large,competence_threat,1,0,False,44,0.0,False,0.93
sentiment,flan-t5-large,competence_threat,2,0,False,42,0.0,False,0.93
sentiment,flan-t5-large,competence_threat,2,0,False,43,0.0,False,0.93
sentiment,flan-t5-large,competence_threat,2,0,False,44,0.0,False,0.93
singular_to_plural,flan-t5-large,competence_threat,1,0,False,42,0.0,False,0.39
singular_to_plural,flan-t5-large,competence_threat,1,0,False,43,0.0,False,0.39
singular_to_plural,flan-t5-large,competence_threat,1,0,False,44,0.0,False,0.39
singular_to_plural,flan-t5-large,competence_threat,2,0,False,42,0.0,False,0.22
singular_to_plural,flan-t5-large,competence_threat,2,0,False,43,0.0,False,0.22
singular_to_plural,flan-t5-large,competence_threat,2,0,False,44,0.0,False,0.22
sum,flan-t5-large,competence_threat,1,0,False,42,0.0,False,0.02
sum,flan-t5-large,competence_threat,1,0,False,43,0.0,False,0.02
sum,flan-t5-large,competence_threat,1,0,False,44,0.0,False,0.02
sum,flan-t5-large,competence_threat,2,0,False,42,0.0,False,0.02
sum,flan-t5-large,competence_threat,2,0,False,43,0.0,False,0.02
sum,flan-t5-large,competence_threat,2,0,False,44,0.0,False,0.02
synonyms,flan-t5-large,competence_threat,1,0,False,42,0.0,False,0.04
synonyms,flan-t5-large,competence_threat,1,0,False,43,0.0,False,0.04
synonyms,flan-t5-large,competence_threat,1,0,False,44,0.0,False,0.04
synonyms,flan-t5-large,competence_threat,2,0,False,42,0.0,False,0.05
synonyms,flan-t5-large,competence_threat,2,0,False,43,0.0,False,0.05
synonyms,flan-t5-large,competence_threat,2,0,False,44,0.0,False,0.05
taxonomy_animal,flan-t5-large,competence_threat,1,0,False,42,0.0,False,0.1
taxonomy_animal,flan-t5-large,competence_threat,1,0,False,43,0.0,False,0.1
taxonomy_animal,flan-t5-large,competence_threat,1,0,False,44,0.0,False,0.1
taxonomy_animal,flan-t5-large,competence_threat,2,0,False,42,0.0,False,0.08
taxonomy_animal,flan-t5-large,competence_threat,2,0,False,43,0.0,False,0.08
taxonomy_animal,flan-t5-large,competence_threat,2,0,False,44,0.0,False,0.08
translation_en-de,flan-t5-large,competence_threat,1,0,False,42,0.0,False,0.2
translation_en-de,flan-t5-large,competence_threat,1,0,False,43,0.0,False,0.2
translation_en-de,flan-t5-large,competence_threat,1,0,False,44,0.0,False,0.2
translation_en-es,flan-t5-large,competence_threat,1,0,False,42,0.0,False,0.46
translation_en-es,flan-t5-large,competence_threat,1,0,False,43,0.0,False,0.46
translation_en-es,flan-t5-large,competence_threat,1,0,False,44,0.0,False,0.46
translation_en-es,flan-t5-large,competence_threat,2,0,False,42,0.0,False,0.35
translation_en-es,flan-t5-large,competence_threat,2,0,False,43,0.0,False,0.35
translation_en-es,flan-t5-large,competence_threat,2,0,False,44,0.0,False,0.35
translation_en-fr,flan-t5-large,competence_threat,1,0,False,42,0.0,False,0.43
translation_en-fr,flan-t5-large,competence_threat,1,0,False,43,0.0,False,0.43
translation_en-fr,flan-t5-large,competence_threat,1,0,False,44,0.0,False,0.43
translation_en-fr,flan-t5-large,competence_threat,2,0,False,42,0.0,False,0.4
translation_en-fr,flan-t5-large,competence_threat,2,0,False,43,0.0,False,0.4
translation_en-fr,flan-t5-large,competence_threat,2,0,False,44,0.0,False,0.4
word_in_context,flan-t5-large,competence_threat,1,0,False,42,0.0,False,0.56
word_in_context,flan-t5-large,competence_threat,1,0,False,43,0.0,False,0.56
word_in_context,flan-t5-large,competence_threat,1,0,False,44,0.0,False,0.56
word_in_context,flan-t5-large,competence_threat,2,0,False,42,0.0,False,0.47
word_in_context,flan-t5-large,competence_threat,2,0,False,43,0.0,False,0.47
word_in_context,flan-t5-large,competence_threat,2,0,False,44,0.0,False,0.47
translation_en-de,flan-t5-large,competence_threat,2,0,False,42,0.0,False,0.17
translation_en-de,flan-t5-large,competence_threat,2,0,False,43,0.0,False,0.17
translation_en-de,flan-t5-large,competence_threat,2,0,False,44,0.0,False,0.17
