task,model,stimulus_group,stimulus_index,legacy_pnum,few_shot,seed,temperature,do_sample,score
rhymes,flan-t5-large,inconsistency,2,0,False,44,0.0,False,0.05
second_word_letter,flan-t5-large,inconsistency,1,0,False,42,0.0,False,1.0
second_word_letter,flan-t5-large,inconsistency,1,0,False,43,0.0,False,1.0
second_word_letter,flan-t5-large,inconsistency,1,0,False,44,0.0,False,1.0
second_word_letter,flan-t5-large,inconsistency,2,0,False,42,0.0,False,0.98
second_word_letter,flan-t5-large,inconsistency,2,0,False,43,0.0,False,0.98
second_word_letter,flan-t5-large,inconsistency,2,0,False,44,0.0,False,0.98
sentence_similarity,flan-t5-large,inconsistency,1,0,False,42,0.0,False,0.58
sentence_similarity,flan-t5-large,inconsistency,1,0,False,43,0.0,False,0.58
sentence_similarity,flan-t5-large,inconsistency,1,0,False,44,0.0,False,0.58
sentence_similarity,flan-t5-large,inconsistency,2,0,False,42,0.0,False,0.59
sentence_similarity,flan-t5-large,inconsistency,2,0,False,43,0.0,False,0.59
sentence_similarity,flan-t5-large,inconsistency,2,0,False,44,0.0,False,0.59
sentiment,flan-t5-large,inconsistency,1,0,False,42,0.0,False,0.93
sentiment,flan-t5-large,inconsistency,1,0,False,43,0.0,False,0.93
sentiment,flan-t5-large,inconsistency,1,0,False,44,0.0,False,0.93
sentiment,flan-t5-large,inconsistency,2,0,False,42,0.0,False,0.94
sentiment,flan-t5-large,inconsistency,2,0,False,43,0.0,False,0.94
sentiment,flan-t5-large,inconsistency,2,0,False,44,0.0,False,0.94
singular_to_plural,flan-t5-large,inconsistency,1,0,False,42,0.0,False,0.16
singular_to_plural,flan-t5-large,inconsistency,1,0,False,43,0.0,False,0.16
singular_to_plural,flan-t5-large,inconsistency,1,0,False,44,0.0,False,0.16
singular_to_plural,flan-t5-large,inconsistency,2,0,False,42,0.0,False,0.62
singular_to_plural,flan-t5-large,inconsistency,2,0,False,43,0.0,False,0.62
singular_to_plural,flan-t5-large,inconsistency,2,0,False,44,0.0,False,0.62
sum,flan-t5-large,inconsistency,1,0,False,42,0.0,False,0.02
sum,flan-t5-large,inconsistency,1,0,False,43,0.0,False,0.02
sum,flan-t5-large,inconsistency,1,0,False,44,0.0,False,0.02
sum,flan-t5-large,inconsistency,2,0,False,42,0.0,False,0.03
sum,flan-t5-large,inconsistency,2,0,False,43,0.0,False,0.03
sum,flan-t5-large,inconsistency,2,0,False,44,0.0,False,0.03
synonyms,flan-t5-large,inconsistency,1,0,False,42,0.0,False,0.05
synonyms,flan-t5-large,inconsistency,1,0,False,43,0.0,False,0.05
synonyms,flan-t5-large,inconsistency,1,0,False,44,0.0,False,0.05
synonyms,flan-t5-large,inconsistency,2,0,False,42,0.0,False,0.04
synonyms,flan-t5-large,inconsistency,2,0,False,43,0.0,False,0.04
synonyms,flan-t5-large,inconsistency,2,0,False,44,0.0,False,0.04
taxonomy_animal,flan-t5-large,inconsistency,1,0,False,42,0.0,False,0.15
taxonomy_animal,flan-t5-large,inconsistency,1,0,False,43,0.0,False,0.15
taxonomy_animal,flan-t5-large,inconsistency,1,0,False,44,0.0,False,0.15
taxonomy_animal,flan-t5-large,inconsistency,2,0,False,42,0.0,False,0.02
taxonomy_animal,flan-t5-large,inconsistency,2,0,False,43,0.0,False,0.02
taxonomy_animal,flan-t5-large,inconsistency,2,0,False,44,0.0,False,0.02
translation_en-de,flan-t5-large,inconsistency,1,0,False,42,0.0,False,0.13
translation_en-de,flan-t5-large,inconsistency,1,0,False,43,0.0,False,0.13
translation_en-de,flan-t5-large,inconsistency,1,0,False,44,0.0,False,0.13
translation_en-de,flan-t5-large,inconsistency,2,0,False,42,0.0,False,0.18
translation_en-de,flan-t5-large,inconsistency,2,0,False,43,0.0,False,0.18
translation_en-de,flan-t5-large,inconsistency,2,0,False,44,0.0,False,0.18
translation_en-es,flan-t5-large,inconsistency,1,0,False,42,0.0,False,0.43
translation_en-es,flan-t5-large,inconsistency,1,0,False,43,0.0,False,0.43
translation_en-es,flan-t5-large,inconsistency,1,0,False,44,0.0,False,0.43
translation_en-es,flan-t5-large,inconsistency,2,0,False,42,0.0,False,0.36
translation_en-es,flan-t5-large,inconsistency,2,0,False,43,0.0,False,0.36
translation_en-es,flan-t5-large,inconsistency,2,0,False,44,0.0,False,0.36
translation_en-fr,flan-t5-large,inconsistency,1,0,False,42,0.0,False,0.45
translation_en-fr,flan-t5-large,inconsistency,1,0,False,43,0.0,False,0.45
translation_en-fr,flan-t5-large,inconsistency,1,0,False,44,0.0,False,0.45
translation_en-fr,flan-t5-large,inconsistency,2,0,False,42,0.0,False,0.42
translation_en-fr,flan-t5-large,inconsistency,2,0,False,43,0.0,False,0.42
translation_en-fr,flan-t5-large,inconsistency,2,0,False,44,0.0,False,0.42
word_in_context,flan-t5-large,inconsistency,1,0,False,42,0.0,False,0.55
word_in_context,flan-t5-large,inconsistency,1,0,False,43,0.0,False,0.55
word_in_context,flan-t5-large,inconsistency,1,0,False,44,0.0,False,0.55
word_in_context,flan-t5-large,inconsistency,2,0,False,42,0.0,False,0.51
word_in_context,flan-t5-large,inconsistency,2,0,False,43,0.0,False,0.51
word_in_context,flan-t5-large,inconsistency,2,0,False,44,0.0,False,0.51
