task,model,stimulus_group,stimulus_index,legacy_pnum,few_shot,seed,temperature,do_sample,score
rhymes,flan-t5-large,urgency,2,0,False,43,0.0,False,0.16
rhymes,flan-t5-large,urgency,2,0,False,44,0.0,False,0.16
second_word_letter,flan-t5-large,urgency,1,0,False,42,0.0,False,0.99
second_word_letter,flan-t5-large,urgency,1,0,False,43,0.0,False,0.99
second_word_letter,flan-t5-large,urgency,1,0,False,44,0.0,False,0.99
second_word_letter,flan-t5-large,urgency,2,0,False,42,0.0,False,1.0
second_word_letter,flan-t5-large,urgency,2,0,False,43,0.0,False,1.0
second_word_letter,flan-t5-large,urgency,2,0,False,44,0.0,False,1.0
sentence_similarity,flan-t5-large,urgency,1,0,False,42,0.0,False,0.56
sentence_similarity,flan-t5-large,urgency,1,0,False,43,0.0,False,0.56
sentence_similarity,flan-t5-large,urgency,1,0,False,44,0.0,False,0.56
sentence_similarity,flan-t5-large,urgency,2,0,False,42,0.0,False,0.58
sentence_similarity,flan-t5-large,urgency,2,0,False,43,0.0,False,0.58
sentence_similarity,flan-t5-large,urgency,2,0,False,44,0.0,False,0.58
sentiment,flan-t5-large,urgency,1,0,False,42,0.0,False,0.93
sentiment,flan-t5-large,urgency,1,0,False,43,0.0,False,0.93
sentiment,flan-t5-large,urgency,1,0,False,44,0.0,False,0.93
sentiment,flan-t5-large,urgency,2,0,False,42,0.0,False,0.93
sentiment,flan-t5-large,urgency,2,0,False,43,0.0,False,0.93
sentiment,flan-t5-large,urgency,2,0,False,44,0.0,False,0.93
singular_to_plural,flan-t5-large,urgency,1,0,False,42,0.0,False,0.12
singular_to_plural,flan-t5-large,urgency,1,0,False,43,0.0,False,0.12
singular_to_plural,flan-t5-large,urgency,1,0,False,44,0.0,False,0.12
singular_to_plural,flan-t5-large,urgency,2,0,False,42,0.0,False,0.24
singular_to_plural,flan-t5-large,urgency,2,0,False,43,0.0,False,0.24
singular_to_plural,flan-t5-large,urgency,2,0,False,44,0.0,False,0.24
sum,flan-t5-large,urgency,1,0,False,42,0.0,False,0.02
sum,flan-t5-large,urgency,1,0,False,43,0.0,False,0.02
sum,flan-t5-large,urgency,1,0,False,44,0.0,False,0.02
sum,flan-t5-large,urgency,2,0,False,42,0.0,False,0.02
sum,flan-t5-large,urgency,2,0,False,43,0.0,False,0.02
sum,flan-t5-large,urgency,2,0,False,44,0.0,False,0.02
synonyms,flan-t5-large,urgency,1,0,False,42,0.0,False,0.05
synonyms,flan-t5-large,urgency,1,0,False,43,0.0,False,0.05
synonyms,flan-t5-large,urgency,1,0,False,44,0.0,False,0.05
synonyms,flan-t5-large,urgency,2,0,False,42,0.0,False,0.05
synonyms,flan-t5-large,urgency,2,0,False,43,0.0,False,0.05
synonyms,flan-t5-large,urgency,2,0,False,44,0.0,False,0.05
taxonomy_animal,flan-t5-large,urgency,1,0,False,42,0.0,False,0.1
taxonomy_animal,flan-t5-large,urgency,1,0,False,43,0.0,False,0.1
taxonomy_animal,flan-t5-large,urgency,1,0,False,44,0.0,False,0.1
taxonomy_animal,flan-t5-large,urgency,2,0,False,42,0.0,False,0.11
taxonomy_animal,flan-t5-large,urgency,2,0,False,43,0.0,False,0.11
taxonomy_animal,flan-t5-large,urgency,2,0,False,44,0.0,False,0.11
translation_en-de,flan-t5-large,urgency,2,0,False,42,0.0,False,0.14
translation_en-de,flan-t5-large,urgency,2,0,False,43,0.0,False,0.14
translation_en-de,flan-t5-large,urgency,2,0,False,44,0.0,False,0.14
translation_en-es,flan-t5-large,urgency,1,0,False,42,0.0,False,0.43
translation_en-es,flan-t5-large,urgency,1,0,False,43,0.0,False,0.43
translation_en-es,flan-t5-large,urgency,1,0,False,44,0.0,False,0.43
translation_en-es,flan-t5-large,urgency,2,0,False,42,0.0,False,0.36
translation_en-es,flan-t5-large,urgency,2,0,False,43,0.0,False,0.36
translation_en-es,flan-t5-large,urgency,2,0,False,44,0.0,False,0.36
translation_en-fr,flan-t5-large,urgency,1,0,False,42,0.0,False,0.41
translation_en-fr,flan-t5-large,urgency,1,0,False,43,0.0,False,0.41
translation_en-fr,flan-t5-large,urgency,1,0,False,44,0.0,False,0.41
translation_en-fr,flan-t5-large,urgency,2,0,False,42,0.0,False,0.38
translation_en-fr,flan-t5-large,urgency,2,0,False,43,0.0,False,0.38
translation_en-fr,flan-t5-large,urgency,2,0,False,44,0.0,False,0.38
word_in_context,flan-t5-large,urgency,1,0,False,42,0.0,False,0.55
word_in_context,flan-t5-large,urgency,1,0,False,43,0.0,False,0.55
word_in_context,flan-t5-large,urgency,1,0,False,44,0.0,False,0.55
word_in_context,flan-t5-large,urgency,2,0,False,42,0.0,False,0.5
word_in_context,flan-t5-large,urgency,2,0,False,43,0.0,False,0.5
word_in_context,flan-t5-large,urgency,2,0,False,44,0.0,False,0.5
translation_en-de,flan-t5-large,urgency,1,0,False,42,0.0,False,0.17
translation_en-de,flan-t5-large,urgency,1,0,False,43,0.0,False,0.17
translation_en-de,flan-t5-large,urgency,1,0,False,44,0.0,False,0.17
